Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
512,524288,81.0655,20.0663,26.4708,24.2424,10.7058,13.1897
512,1048576,162.042,40.0469,52.9072,48.4429,21.3315,26.3526
512,2097152,324.083,80.2405,105.775,96.791,42.5225,53.1634
512,4194304,647.839,159.912,211.463,193.614,84.972,105.169
512,8388608,1296.17,319.723,422.724,387.263,169.828,210.352
512,16777216,2593.18,639.296,845.619,774.706,339.619,420.583
1024,64,0.041759,0.0521989,0.04035,0.0416399,0.04302,0.042099
1024,128,0.0619199,0.0372599,0.0427,0.04123,0.0426491,0.0416299
1024,256,0.10388,0.0477799,0.05313,0.05376,0.0512401,0.051099
1024,512,0.181698,0.0709091,0.0913791,0.0710391,0.0615891,0.0633589
1024,1024,0.349827,0.110639,0.131779,0.114059,0.0928591,0.0886391
1024,2048,0.662545,0.196639,0.237378,0.197029,0.128469,0.153259
1024,4096,1.29619,0.355687,0.443006,0.370537,0.211389,0.246078
1024,8192,2.55846,0.678065,0.867593,0.692474,0.376077,0.437797
1024,16384,5.08812,1.30934,1.72881,1.36059,0.690604,0.842133
1024,32768,10.133,2.59103,3.35801,2.71785,1.32973,1.63538
1024,65536,20.2496,5.12116,6.6861,5.3418,2.59683,3.22169
1024,131072,40.4193,10.2377,13.304,10.6121,5.13823,6.39393
1024,262144,80.7597,20.3849,26.6404,21.1742,10.217,12.7541
1024,524288,161.55,40.7026,53.2059,42.3071,20.3999,25.45
1024,1048576,323.091,81.3246,106.416,84.5723,40.7549,50.8724
1024,2097152,647.259,162.611,212.766,169.1,81.4435,101.677
1024,4194304,1293.05,325.103,425.716,338.235,163.506,203.435
1024,8388608,2585.58,650.358,851.311,676.528,325.622,406.522
1024,16777216,5171.36,1301.53,1701.85,1353.23,651.453,813.362
2048,64,0.06245,0.057849,0.0410901,0.04111,0.0273401,0.0429591
2048,128,0.105449,0.0524891,0.0499889,0.0460191,0.0427899,0.04204
2048,256,0.182879,0.0674699,0.091179,0.0675601,0.0484499,0.0504891
2048,512,0.382397,0.108199,0.129749,0.108749,0.0740899,0.07772
2048,1024,0.662885,0.185339,0.231558,0.190319,0.117489,0.129729
2048,2048,1.29167,0.342337,0.438097,0.356747,0.204768,0.224638
2048,4096,2.55981,0.666765,0.849233,0.694374,0.356247,0.417076
2048,8192,5.0783,1.29923,1.72095,1.34697,0.662425,0.815183
2048,16384,10.1252,2.55261,3.36865,2.67199,1.28592,1.60443
2048,32768,20.2312,5.07301,6.64202,5.34045,2.5241,3.15261
2048,65536,40.3684,10.1464,13.2501,10.5936,5.01095,6.27254
2048,131072,80.7112,20.2174,26.5317,21.138,9.98641,12.5239
2048,262144,161.374,40.3701,52.981,42.2406,19.9575,25.0032
2048,524288,322.792,80.6773,106.203,84.4706,39.8867,49.9888
2048,1048576,645.773,161.385,211.857,168.885,79.7175,99.9802
2048,2097152,1291.46,322.711,423.394,337.504,159.28,199.688
2048,4194304,2582.86,646.912,846.729,675.61,318.491,399.447
2048,8388608,5164.12,1289.79,1694.27,1351.11,637.351,798.379
2048,16777216,10329.7,2581.44,3389.95,2702.65,1275.39,1598.93
4096,64,0.133699,0.0876291,0.0523401,0.0431089,0.0417299,0.04204
4096,128,0.194698,0.080279,0.083909,0.067599,0.045159,0.0546089
4096,256,0.349188,0.113479,0.136039,0.119709,0.0694401,0.0844401
4096,512,0.671685,0.190409,0.244509,0.200339,0.112449,0.138179
4096,1024,1.28983,0.361187,0.469927,0.346578,0.193719,0.257188
4096,2048,2.5552,0.678404,0.896003,0.676835,0.355658,0.462947
4096,4096,5.08711,1.33699,1.74394,1.31723,0.691025,0.868563
4096,8192,10.1735,2.57954,3.46499,2.59269,1.33476,1.7264
4096,16384,20.2691,5.12577,6.92019,5.13511,2.6416,3.38659
4096,32768,40.4598,10.2501,13.7846,10.3277,5.24931,6.76891
4096,65536,80.8773,20.4064,27.4288,20.4557,10.4737,13.4306
4096,131072,161.63,40.7388,54.8273,40.8781,20.86,26.8736
4096,262144,323.035,81.3921,109.576,81.6957,41.6753,53.6236
4096,524288,646.108,162.657,219.5,163.268,83.3198,107.2
4096,1048576,1292.75,325.364,438.261,326.599,166.599,214.535
4096,2097152,2585.51,651.075,876.654,653.328,333.195,428.995
4096,4194304,5171.1,1302.02,1753.31,1306.65,666.129,858.195
4096,8388608,10340.9,2607.61,3506.65,2612.86,1332.77,1716
4096,16777216,20684.5,5205.22,7013.49,5226.82,2665.51,3431.79
8192,64,0.195248,0.105069,0.0901791,0.072709,0.064299,0.05686
8192,128,0.413877,0.135259,0.161508,0.125429,0.0750801,0.10918
8192,256,0.695045,0.221018,0.289137,0.233858,0.127779,0.162679
8192,512,1.31993,0.411267,0.556816,0.411817,0.229269,0.310678
8192,1024,2.57802,0.776264,1.06171,0.807574,0.432856,0.585185
8192,2048,5.16351,1.5185,2.09586,1.58245,0.840323,1.13357
8192,4096,10.2352,2.98038,4.15171,3.12855,1.66014,2.23228
8192,8192,20.3958,5.92648,8.31217,6.19782,3.29674,4.45054
8192,16384,40.7106,11.8057,16.5224,12.4107,6.52561,8.79373
8192,32768,81.3447,23.627,32.9761,24.7765,13.0518,17.5844
8192,65536,162.607,47.1864,65.9528,49.4891,26.126,35.0765
8192,131072,325.503,94.1666,131.853,98.8478,52.4178,70.2292
8192,262144,650.181,188.397,263.709,197.684,104.461,140.368
8192,524288,1299.84,376.506,527.155,395.274,208.435,280.575
8192,1048576,2599.95,752.999,1054.9,790.81,417.951,561.32
8192,2097152,5201.38,1505.69,2109.44,1581.85,836.351,1122.46
8192,4194304,10402,3011.73,4217.89,3162.07,1669.21,2244.68
8192,8388608,20797.2,6022.3,8435.23,6324.34,3339.23,4490.62
8192,16777216,41593,12042.3,16872.6,12649.2,6679.8,8981.33
16384,64,0.373167,0.163328,0.178388,0.127599,0.0718,0.09422
16384,128,0.741264,0.236688,0.307338,0.231628,0.144059,0.171158
16384,256,1.35844,0.430997,0.570206,0.419677,0.245178,0.305168
16384,512,2.62236,0.793294,1.07221,0.808124,0.435396,0.585635
16384,1024,6.38654,1.52002,2.08837,1.57064,0.846473,1.12525
16384,2048,10.2647,2.99151,4.14523,3.09769,1.67329,2.21264
16384,4096,20.3934,5.96898,8.24076,6.15457,3.2985,4.39701
16384,8192,40.6985,11.8076,16.4812,12.2904,6.52765,8.79363
16384,16384,81.2989,23.5859,32.9036,24.5269,12.96,17.5197
16384,32768,162.473,47.1017,65.7248,49.0167,26.0303,34.9939
16384,65536,325.003,94.0349,131.589,97.9427,51.9254,69.9222
16384,131072,649.897,188.019,262.768,195.9,103.836,139.871
16384,262144,1299.81,375.945,525.579,391.914,207.775,279.755
16384,524288,2599.21,752.007,1051.41,783.164,415.462,559.25
16384,1048576,5197.91,1503.84,2101.91,1567.09,831.43,1118.35
16384,2097152,10396.3,3006.94,4204.86,3133.56,1663.53,2236.64
16384,4194304,20794.8,6014.77,8408.21,6267.18,3326.62,4474.49
16384,8388608,41586,12027.6,16817.3,12534.5,6651.91,8947.76
16384,16777216,83172,24054.9,33634.1,25068.1,13304.3,17894.2
32768,64,0.750394,0.290028,0.307357,0.257088,0.135549,0.172728
32768,128,1.45237,0.475926,0.609295,0.448646,0.257478,0.325048
32768,256,2.69955,0.836354,1.11036,0.823263,0.464716,0.655705
32768,512,5.21026,1.5688,2.12058,1.59698,0.871763,1.14443
32768,1024,10.2785,3.00945,4.14925,3.10699,1.69406,2.22249
32768,2048,20.4461,5.99903,8.25582,6.20235,3.30694,4.41791
32768,4096,40.7939,11.8732,16.4657,12.3408,6.5809,8.82356
32768,8192,81.419,23.6177,32.9557,24.5837,13.106,17.5221
32768,16384,162.644,47.1351,65.7738,49.13,26.2822,35.0699
32768,32768,325.18,94.1706,131.522,98.6602,52.4331,70.0948
32768,65536,650.403,188.346,262.992,196.306,104.848,140.114
32768,131072,1300.61,376.189,525.77,392.387,209.268,280.091
32768,262144,2601.03,752.329,1051.53,784.876,418.622,560.242
32768,524288,5201.54,1504.99,2103.32,1569.6,836.804,1120.45
32768,1048576,10402.7,3008.75,4206.33,3140.05,1672.92,2240.9
32768,2097152,20805.7,6017.88,8412.06,6278.84,3346.89,4482.05
32768,4194304,41608.2,12034.6,16824.9,12557.8,6691.08,8962.62
32768,8388608,83222,24071.2,33650.3,25114.4,13380.3,17926
32768,16777216,166444,48139.1,67299.8,50229.7,26766.8,35853.6
65536,64,1.47519,0.799564,0.631915,0.467936,0.282027,0.336037
65536,128,2.90911,0.933943,1.19241,0.899393,0.476326,0.654835
65536,256,5.39989,1.65124,2.20377,1.6551,0.967932,1.19206
65536,512,10.418,3.10362,4.28134,3.17589,1.77142,2.28912
65536,1024,20.5055,6.01797,8.37687,6.22266,3.43859,4.46062
65536,2048,40.9082,11.978,16.6,12.3886,6.82142,8.86117
65536,4096,81.6911,23.8328,33.0863,24.7563,13.5826,17.7236
65536,8192,163.152,47.439,66.1445,49.284,26.9492,35.381
65536,16384,326.011,94.627,132.13,98.5568,54.2143,70.66
65536,32768,651.896,189.122,264.137,196.897,108.03,141.25
65536,65536,1303.23,378.039,528.192,393.656,215.731,282.427
65536,131072,2606.88,756.043,1056.68,787.177,430.988,564.535
65536,262144,5212.65,1511.58,2112.52,1574.42,861.931,1129.35
65536,524288,10424.5,3023.39,4224.8,3148.47,1724.01,2258.69
65536,1048576,20849.7,6047.11,8450.84,6297.07,3453.36,4517.22
65536,2097152,41701.1,12091.8,16900.1,12594,6896.49,9033.84
65536,4194304,83396.7,24185.7,33799.5,25189,13800.1,18069.1
65536,8388608,166791,48365.8,67595.9,50371.8,27590.5,36135.8
65536,16777216,333561,96733.2,135185,100739,55149.6,72267.6
