Degree,Iteration,No Vector Time,Implicit Time,Intrinsic Time,Intrinsic aligned,LGA,LGAS
1024,8192,0.5873,0.591812,0.616898,0.645881,0.155075,0.154607
1024,16384,1.3019,1.30613,1.3362,1.32047,0.230998,0.225143
1024,32768,2.53375,2.54215,2.58996,3.80622,0.620114,0.585148
1024,65536,5.19878,4.90675,5.38633,5.2205,0.510844,0.509033
1024,131072,10.1712,11.3761,14.3592,27.9968,2.6837,2.67086
1024,262144,20.1816,19.2153,19.5186,19.547,1.62656,1.4784
1024,524288,39.4012,39.8199,38.9373,38.7937,2.8453,2.73737
1024,1048576,76.7914,76.7008,78.1453,77.5326,5.58866,5.4282
1024,2097152,152.309,152.848,155.187,156.304,11.0916,10.9808
1024,4194304,280.663,284.699,285.532,285.597,23.0707,22.6177
1024,8388608,606.266,608.227,610.836,607.65,45.4494,45.5172
1024,16777216,1127.23,1131.08,1160.49,1147.26,89.7723,88.9676
2048,64,0.0191538,0.0285769,0.0213375,0.0193245,0.0292636,0.0168143
2048,128,0.0290765,0.0373929,0.0388014,0.0448469,0.0200686,0.0212235
2048,256,0.0498663,0.0576742,0.0629436,0.0573413,0.0396413,0.0394583
2048,512,0.0845721,0.0921737,0.105886,0.0869922,0.0572903,0.0615769
2048,1024,0.155814,0.165947,0.186234,0.160039,0.07262,0.0771399
2048,2048,0.298216,0.307498,0.330978,0.303828,0.0882442,0.0902953
2048,4096,0.583389,0.592562,0.611358,0.591411,0.113237,0.110192
2048,8192,1.14941,1.15781,1.1915,1.1696,0.151792,0.153209
2048,16384,2.28559,2.29619,2.3442,2.3207,0.244808,0.233384
2048,32768,4.55044,4.55868,4.65077,4.62966,0.412259,0.398203
2048,65536,9.08081,9.10103,9.28124,9.24563,0.756722,0.724489
2048,131072,20.1838,20.4157,20.3741,20.3756,1.43835,1.485
2048,262144,40.2747,40.2309,40.7092,40.7302,2.8001,2.88546
2048,524288,80.5159,81.223,81.388,81.4343,6.01692,5.85213
2048,1048576,161.023,161.313,163.168,162.88,10.9985,11.3285
2048,2097152,320.863,321.175,339.384,337.124,37.3242,38.0086
2048,4194304,628.256,640.655,624.365,621.978,58.0096,56.2636
2048,8388608,1203.07,1216.75,1196.34,1214.22,87.4852,82.0382
2048,16777216,2328.29,2436.81,2459.14,2393.82,248.376,240.689
4096,64,0.154677,0.130267,0.232183,0.141829,0.163598,0.147858
4096,128,0.171186,0.234089,0.267005,0.178671,0.102768,0.116747
4096,256,0.267148,0.34687,0.416988,0.326262,0.133687,0.166677
4096,512,0.478182,0.600488,0.628217,0.537674,0.198532,0.210887
4096,1024,1.00934,1.00596,1.0901,1.18642,0.25503,0.227977
4096,2048,1.73295,1.77288,1.88789,2.1573,0.46485,0.379229
4096,4096,3.50568,3.56939,3.64417,3.82974,0.56433,0.514073
4096,8192,6.84416,7.42353,6.83905,7.11352,0.907107,0.881766
4096,16384,14.9073,13.6702,14.2363,14.925,1.64496,1.81996
4096,32768,26.5341,24.7462,24.4942,20.9038,2.84505,3.18
4096,65536,21.8065,26.9641,22.4158,22.115,3.63574,3.99789
4096,131072,37.3715,39.5802,38.1191,40.1804,3.57481,3.86438
4096,262144,72.5648,76.9507,74.1429,76.7865,7.80053,12.9205
4096,524288,150.293,155.934,148.167,152.476,16.9186,21.4416
4096,1048576,291.577,295.892,291.016,298.445,21.1433,22.1726
4096,2097152,591.587,609.804,588.155,599.224,67.8959,73.0022
4096,4194304,1104.4,1126.53,1102.39,1133.89,89.1301,97.043
4096,8388608,2179.56,2237.23,2179.36,2246.5,166.133,175.371
4096,16777216,4139.03,4258.84,4245.24,4513.71,333.201,352.556
8192,64,0.0464541,0.0771468,0.0586501,0.059768,0.0179454,0.0178982
8192,128,0.0821119,0.107306,0.110222,0.0789472,0.020106,0.0211358
8192,256,0.148211,0.171666,0.172714,0.149742,0.0373354,0.0395613
8192,512,0.273509,0.303536,0.304639,0.288696,0.0519734,0.0539246
8192,1024,0.517884,0.561028,0.553356,0.546755,0.0760145,0.0778064
8192,2048,1.01616,1.07465,1.04936,1.05117,0.121446,0.127088
8192,4096,2.0105,2.09147,2.05834,2.08011,0.214297,0.216823
8192,8192,3.98049,4.12918,4.04658,4.13313,0.395004,0.39793
8192,16384,8.0236,8.20814,8.26968,9.86124,1.60693,0.83591
8192,32768,16.061,16.564,16.9362,16.4951,1.47697,1.49638
8192,65536,31.6349,32.6781,32.1149,32.9611,2.92324,2.96671
8192,131072,63.2849,65.3927,64.1499,65.8451,5.80645,5.84985
8192,262144,128.387,132.779,130.432,134.123,11.6314,11.7813
8192,524288,272.91,265.422,213.078,242.799,43.5976,50.2845
8192,1048576,544.572,567.171,502.662,497.391,47.8518,47.523
