Degree,Iteration,OMPTime,VecTime,Auto Vec Time
2048,8192,283.251,292.925,303.047
2048,16384,278.868,294.313,293.244
2048,32768,280.459,294.112,294.073
2048,65536,290.05,296.267,296.125
2048,131072,291.673,302.654,302.819
2048,262144,305.467,321.285,314.508
2048,524288,336.314,339.735,343.36
2048,1048576,395.492,391.55,390.16
2048,2097152,515.816,506.651,496.728
2048,4194304,765.986,693.29,696.153
2048,8388608,1242.03,1097.11,1155.74
2048,16777216,2214.59,1948.82,1994.51
4096,64,261.524,290.2,289.524
4096,128,276.722,290.214,289.622
4096,256,272.707,293.988,289.403
4096,512,276.13,288.502,288.708
4096,1024,275.378,288.872,290.314
4096,2048,276.819,299.108,289.73
4096,4096,277.633,289.833,294.287
4096,8192,283.643,290.539,290.276
4096,16384,280.198,301.683,291.728
4096,32768,284.139,294.191,310.691
4096,65536,299.78,301.02,303.965
4096,131072,309.426,313.792,310.643
4096,262144,342.778,339.368,332.786
4096,524288,414.116,394.505,385.4
4096,1048576,551.985,500.617,474.963
4096,2097152,835.128,703.258,672.404
4096,4194304,1412.95,1136.8,1019.92
4096,8388608,2539.91,1997.95,1771.04
4096,16777216,4704.93,3682.38,2862.66
8192,64,273.325,292.538,287.447
8192,128,274.051,287.166,287.495
8192,256,274.336,288.411,287.427
8192,512,282.268,287.788,289.796
8192,1024,280.684,306.182,284.79
8192,2048,280.817,288.83,288.879
8192,4096,286.046,288.879,290.054
8192,8192,299.619,297.172,297.788
8192,16384,325.095,298.003,302.253
8192,32768,380.434,305.295,308.805
8192,65536,480.711,322.243,320.633
8192,131072,680.189,357.335,352.611
8192,262144,1116.88,432.243,438.407
8192,524288,1866.39,563.317,545.508
8192,1048576,3471.85,802.677,772.704
8192,2097152,7128.48,1474.4,1333.2
8192,4194304,13360.5,2526.55,2157.43
8192,8388608,27191.5,4742.4,4536.59
8192,16777216,52500.9,8808.04,7750.89
16384,64,273.33,288.476,289.15
16384,128,272.824,288.958,288.963
16384,256,273.103,288.516,288.793
16384,512,275.203,295.849,291.255
16384,1024,279.704,310.593,293.377
16384,2048,324.651,295.951,296.707
16384,4096,301.853,305.847,306.895
16384,8192,333.892,329.645,325.909
16384,16384,396.091,364.045,364.519
16384,32768,521.994,441.698,437.187
16384,65536,772.607,578.511,585.127
16384,131072,1258.32,902.552,878.742
16384,262144,2265.48,1550.31,1484.51
16384,524288,4367.5,2775.76,2742.25
16384,1048576,8359.14,5305.98,5207.43
16384,2097152,16286.3,9875.77,9749.23
16384,4194304,32061.3,20148.2,19786.7
16384,8388608,64214,39349.9,39207.8
16384,16777216,127177,75815.6,75797.8
32768,64,269.592,288.775,291.083
32768,128,274.481,288.62,288.455
32768,256,282.317,290.145,288.792
32768,512,278.062,292.484,290.179
32768,1024,285.574,298.172,297.017
32768,2048,306.325,307.973,307.556
32768,4096,332.659,331.041,330.029
32768,8192,396.744,384.442,372.888
32768,16384,528.314,457.333,456.658
32768,32768,783.898,634.809,639.349
32768,65536,1275.32,964.715,955.938
32768,131072,2309.69,1648.32,1646.46
32768,262144,4321.18,3001.36,2979.31
32768,524288,8344.73,5667.38,5619.73
32768,1048576,16669.6,11532.6,11369.3
32768,2097152,33488,22851.4,22423.7
32768,4194304,65671,45084.9,44702.2
32768,8388608,130454,89198.1,88384.4
32768,16777216,264655,177512,175516
65536,64,272.127,294.294,292.897
65536,128,275.93,295.226,293.274
65536,256,278.964,295.383,294.943
65536,512,291.967,300.426,301.465
65536,1024,320.294,309.308,311.516
65536,2048,334.845,333.572,333.541
65536,4096,398.356,379.299,375.338
65536,8192,522.951,459.932,460.878
65536,16384,780.005,642.366,640.626
65536,32768,1296.17,994.608,989.26
65536,65536,2310.45,1698.51,1714.09
65536,131072,4342.8,3120.91,3124.41
65536,262144,8421.43,5908.41,5921.43
65536,524288,16594.8,11651.1,11704.4
65536,1048576,33101.9,23137.8,23128.3
65536,2097152,65317,45337.1,45399.8
65536,4194304,130605,91009,91565.4
65536,8388608,261160,181109,181262
65536,16777216,522473,364702,364543
